"Mage_Catalog::Home","Uni-Shop"
"Mage_Catalog::Go to Home Page","Zur Startseite"
"Egovs_Bitv::Home","Uni-Shop"
"Mage_Cms::Home","Uni-Shop"
"Egovs_Herausgeberbox::Publisher","Informationen"
